data,id_funcionario,funcao,horas_trabalhadas,taxa_hora_brl
2025-02-14,FUNC1029,entregador,7.9,10.0
2025-02-14,FUNC1024,entregador,5.5,10.0
2025-02-14,FUNC1026,entregador,7.7,10.0
2025-02-14,FUNC1032,bartender,6.2,10.91
2025-02-14,FUNC1030,bartender,4.5,10.91
2025-02-14,FUNC1031,bartender,6.5,10.91
2025-02-14,FUNC1034,bartender,6.3,10.91
2025-02-14,FUNC1033,bartender,4.0,10.91
2025-02-15,FUNC1009,garçom,5.6,8.18
2025-02-15,FUNC1001,garçom,5.5,8.18
2025-02-15,FUNC1010,garçom,7.7,8.18
2025-02-15,FUNC1011,garçom,5.6,8.18
2025-02-15,FUNC1005,garçom,6.4,8.18
2025-02-15,FUNC1006,garçom,7.6,8.18
2025-02-15,FUNC1008,garçom,5.8,8.18
2025-02-15,FUNC1002,garçom,5.7,8.18
2025-02-15,FUNC1003,garçom,6.0,8.18
2025-02-15,FUNC1000,garçom,6.2,8.18
2025-02-15,FUNC1004,garçom,7.9,8.18
2025-02-15,FUNC1016,cozinheiro,6.7,12.73
2025-02-15,FUNC1014,cozinheiro,8.0,12.73
2025-02-15,FUNC1017,cozinheiro,6.4,12.73
2025-02-15,FUNC1019,cozinheiro,9.7,12.73
2025-02-15,FUNC1018,cozinheiro,7.0,12.73
2025-02-15,FUNC1015,cozinheiro,6.7,12.73
2025-02-15,FUNC1013,cozinheiro,7.6,12.73
2025-02-15,FUNC1012,cozinheiro,7.9,12.73
2025-02-15,FUNC1020,recepcionista,4.7,9.09
2025-02-15,FUNC1023,recepcionista,5.3,9.09
2025-02-15,FUNC1022,recepcionista,5.8,9.09
2025-02-15,FUNC1027,entregador,6.6,10.0
2025-02-15,FUNC1026,entregador,7.3,10.0
2025-02-15,FUNC1029,entregador,7.7,10.0
2025-02-15,FUNC1031,bartender,7.0,10.91
2025-02-15,FUNC1034,bartender,7.6,10.91
2025-02-15,FUNC1032,bartender,6.9,10.91
2025-02-15,FUNC1030,bartender,6.1,10.91
2025-02-15,FUNC1033,bartender,6.1,10.91
2025-02-16,FUNC1008,garçom,7.3,8.18
2025-02-16,FUNC1003,garçom,4.6,8.18
2025-02-16,FUNC1006,garçom,5.2,8.18
2025-02-16,FUNC1002,garçom,5.1,8.18
2025-02-16,FUNC1010,garçom,4.5,8.18
2025-02-16,FUNC1007,garçom,7.8,8.18
2025-02-16,FUNC1005,garçom,6.4,8.18
2025-02-16,FUNC1000,garçom,4.3,8.18
2025-02-16,FUNC1009,garçom,7.4,8.18
2025-02-16,FUNC1001,garçom,7.9,8.18
2025-02-16,FUNC1012,cozinheiro,8.8,12.73
2025-02-16,FUNC1014,cozinheiro,7.5,12.73
2025-02-16,FUNC1016,cozinheiro,8.0,12.73
2025-02-16,FUNC1015,cozinheiro,8.3,12.73
2025-02-16,FUNC1013,cozinheiro,9.7,12.73
2025-02-16,FUNC1019,cozinheiro,6.7,12.73
2025-02-16,FUNC1017,cozinheiro,6.9,12.73
2025-02-16,FUNC1018,cozinheiro,7.8,12.73
2025-02-16,FUNC1020,recepcionista,4.1,9.09
2025-02-16,FUNC1023,recepcionista,4.8,9.09
2025-02-16,FUNC1021,recepcionista,4.1,9.09
2025-02-16,FUNC1027,entregador,6.8,10.0
2025-02-16,FUNC1024,entregador,7.4,10.0
2025-02-16,FUNC1026,entregador,4.4,10.0
2025-02-16,FUNC1028,entregador,4.9,10.0
2025-02-16,FUNC1025,entregador,6.0,10.0
2025-02-16,FUNC1034,bartender,4.3,10.91
2025-02-16,FUNC1033,bartender,6.5,10.91
2025-02-16,FUNC1031,bartender,4.1,10.91
2025-02-16,FUNC1032,bartender,4.4,10.91
2025-02-16,FUNC1030,bartender,4.8,10.91
2025-02-17,FUNC1002,garçom,7.8,8.18
2025-02-17,FUNC1003,garçom,6.3,8.18
2025-02-17,FUNC1000,garçom,7.8,8.18
2025-02-17,FUNC1010,garçom,7.3,8.18
2025-02-17,FUNC1008,garçom,6.7,8.18
2025-02-17,FUNC1009,garçom,5.3,8.18
2025-02-17,FUNC1006,garçom,4.2,8.18
2025-02-17,FUNC1019,cozinheiro,8.7,12.73
2025-02-17,FUNC1013,cozinheiro,8.9,12.73
2025-02-17,FUNC1017,cozinheiro,8.7,12.73
2025-02-17,FUNC1016,cozinheiro,6.8,12.73
2025-02-17,FUNC1015,cozinheiro,7.8,12.73
2025-02-17,FUNC1018,cozinheiro,7.1,12.73
2025-02-17,FUNC1014,cozinheiro,6.5,12.73
2025-02-17,FUNC1012,cozinheiro,6.7,12.73
2025-02-17,FUNC1023,recepcionista,5.6,9.09
2025-02-17,FUNC1022,recepcionista,5.2,9.09
2025-02-17,FUNC1029,entregador,6.4,10.0
2025-02-17,FUNC1028,entregador,6.4,10.0
2025-02-17,FUNC1026,entregador,7.4,10.0
2025-02-17,FUNC1027,entregador,6.9,10.0
2025-02-17,FUNC1024,entregador,7.9,10.0
2025-02-17,FUNC1032,bartender,7.7,10.91
2025-02-17,FUNC1033,bartender,5.4,10.91
2025-02-17,FUNC1034,bartender,5.0,10.91
2025-02-18,FUNC1001,garçom,7.1,8.18
2025-02-18,FUNC1008,garçom,6.6,8.18
2025-02-18,FUNC1005,garçom,6.7,8.18
2025-02-18,FUNC1003,garçom,4.6,8.18
2025-02-18,FUNC1004,garçom,7.7,8.18
2025-02-18,FUNC1006,garçom,8.0,8.18
2025-02-18,FUNC1012,cozinheiro,6.4,12.73
2025-02-18,FUNC1019,cozinheiro,6.5,12.73
2025-02-18,FUNC1017,cozinheiro,9.8,12.73
2025-02-18,FUNC1013,cozinheiro,9.6,12.73
2025-02-18,FUNC1018,cozinheiro,7.3,12.73
2025-02-18,FUNC1014,cozinheiro,6.0,12.73
2025-02-18,FUNC1015,cozinheiro,9.6,12.73
2025-02-18,FUNC1020,recepcionista,5.2,9.09
2025-02-18,FUNC1024,entregador,7.9,10.0
2025-02-18,FUNC1027,entregador,4.3,10.0
2025-02-18,FUNC1028,entregador,7.4,10.0
2025-02-18,FUNC1029,entregador,5.6,10.0
2025-02-18,FUNC1033,bartender,7.5,10.91
2025-02-18,FUNC1032,bartender,7.8,10.91
2025-02-18,FUNC1030,bartender,4.1,10.91
2025-02-19,FUNC1007,garçom,7.9,8.18
2025-02-19,FUNC1010,garçom,4.5,8.18
2025-02-19,FUNC1008,garçom,6.4,8.18
2025-02-19,FUNC1006,garçom,7.3,8.18
2025-02-19,FUNC1001,garçom,4.2,8.18
2025-02-19,FUNC1004,garçom,4.0,8.18
2025-02-19,FUNC1003,garçom,5.2,8.18
2025-02-19,FUNC1013,cozinheiro,6.5,12.73
2025-02-19,FUNC1016,cozinheiro,8.6,12.73
2025-02-19,FUNC1015,cozinheiro,7.6,12.73
2025-02-19,FUNC1018,cozinheiro,8.3,12.73
2025-02-19,FUNC1012,cozinheiro,6.1,12.73
2025-02-19,FUNC1019,cozinheiro,6.9,12.73
2025-02-19,FUNC1017,cozinheiro,9.7,12.73
2025-02-19,FUNC1020,recepcionista,5.4,9.09
2025-02-19,FUNC1021,recepcionista,5.7,9.09
2025-02-19,FUNC1029,entregador,7.4,10.0
2025-02-19,FUNC1025,entregador,7.8,10.0
2025-02-19,FUNC1024,entregador,7.3,10.0
2025-02-19,FUNC1027,entregador,4.6,10.0
2025-02-19,FUNC1033,bartender,5.5,10.91
2025-02-19,FUNC1034,bartender,7.7,10.91
2025-02-19,FUNC1031,bartender,4.6,10.91
2025-02-20,FUNC1004,garçom,6.4,8.18
2025-02-20,FUNC1009,garçom,4.2,8.18
2025-02-20,FUNC1002,garçom,6.4,8.18
2025-02-20,FUNC1011,garçom,5.6,8.18
2025-02-20,FUNC1000,garçom,7.0,8.18
2025-02-20,FUNC1010,garçom,4.6,8.18
2025-02-20,FUNC1006,garçom,7.6,8.18
2025-02-20,FUNC1019,cozinheiro,8.1,12.73
2025-02-20,FUNC1015,cozinheiro,8.6,12.73
2025-02-20,FUNC1018,cozinheiro,9.6,12.73
2025-02-20,FUNC1012,cozinheiro,8.9,12.73
2025-02-20,FUNC1013,cozinheiro,8.6,12.73
2025-02-20,FUNC1017,cozinheiro,6.7,12.73
2025-02-20,FUNC1014,cozinheiro,9.2,12.73
2025-02-20,FUNC1016,cozinheiro,6.8,12.73
2025-02-20,FUNC1021,recepcionista,4.4,9.09
2025-02-20,FUNC1020,recepcionista,4.4,9.09
2025-02-20,FUNC1028,entregador,6.7,10.0
2025-02-20,FUNC1025,entregador,4.2,10.0
2025-02-20,FUNC1029,entregador,5.7,10.0
2025-02-20,FUNC1024,entregador,4.4,10.0
2025-02-20,FUNC1026,entregador,6.7,10.0
2025-02-20,FUNC1030,bartender,7.4,10.91
2025-02-20,FUNC1032,bartender,5.1,10.91
2025-02-20,FUNC1031,bartender,6.1,10.91
2025-02-21,FUNC1005,garçom,6.7,8.18
2025-02-21,FUNC1000,garçom,6.5,8.18
2025-02-21,FUNC1003,garçom,6.9,8.18
2025-02-21,FUNC1002,garçom,7.8,8.18
2025-02-21,FUNC1004,garçom,4.2,8.18
2025-02-21,FUNC1006,garçom,4.9,8.18
2025-02-21,FUNC1008,garçom,6.9,8.18
2025-02-21,FUNC1009,garçom,7.8,8.18
2025-02-21,FUNC1010,garçom,7.3,8.18
2025-02-21,FUNC1001,garçom,4.6,8.18
2025-02-21,FUNC1018,cozinheiro,8.0,12.73
2025-02-21,FUNC1012,cozinheiro,7.8,12.73
2025-02-21,FUNC1014,cozinheiro,8.7,12.73
2025-02-21,FUNC1015,cozinheiro,8.3,12.73
2025-02-21,FUNC1016,cozinheiro,8.9,12.73
2025-02-21,FUNC1019,cozinheiro,7.3,12.73
2025-02-21,FUNC1013,cozinheiro,7.8,12.73
2025-02-21,FUNC1017,cozinheiro,8.7,12.73
2025-02-21,FUNC1020,recepcionista,5.9,9.09
2025-02-21,FUNC1021,recepcionista,4.6,9.09
2025-02-21,FUNC1022,recepcionista,4.9,9.09
2025-02-21,FUNC1024,entregador,7.5,10.0
2025-02-21,FUNC1027,entregador,7.3,10.0
2025-02-21,FUNC1028,entregador,6.5,10.0
2025-02-21,FUNC1032,bartender,6.8,10.91
2025-02-21,FUNC1030,bartender,7.8,10.91
2025-02-21,FUNC1031,bartender,5.8,10.91
2025-02-21,FUNC1034,bartender,5.0,10.91
2025-02-21,FUNC1033,bartender,6.4,10.91
2025-02-22,FUNC1000,garçom,4.2,8.18
2025-02-22,FUNC1007,garçom,4.8,8.18
2025-02-22,FUNC1010,garçom,6.4,8.18
2025-02-22,FUNC1006,garçom,4.5,8.18
2025-02-22,FUNC1011,garçom,5.0,8.18
2025-02-22,FUNC1008,garçom,4.2,8.18
2025-02-22,FUNC1009,garçom,7.9,8.18
2025-02-22,FUNC1003,garçom,6.1,8.18
2025-02-22,FUNC1001,garçom,5.8,8.18
2025-02-22,FUNC1002,garçom,6.9,8.18
2025-02-22,FUNC1004,garçom,4.6,8.18
2025-02-22,FUNC1015,cozinheiro,9.0,12.73
2025-02-22,FUNC1012,cozinheiro,6.1,12.73
2025-02-22,FUNC1018,cozinheiro,6.1,12.73
2025-02-22,FUNC1017,cozinheiro,8.9,12.73
2025-02-22,FUNC1019,cozinheiro,9.2,12.73
2025-02-22,FUNC1013,cozinheiro,9.2,12.73
2025-02-22,FUNC1014,cozinheiro,8.1,12.73
2025-02-22,FUNC1016,cozinheiro,9.6,12.73
2025-02-22,FUNC1020,recepcionista,4.9,9.09
2025-02-22,FUNC1022,recepcionista,5.2,9.09
2025-02-22,FUNC1023,recepcionista,4.8,9.09
2025-02-22,FUNC1029,entregador,7.2,10.0
2025-02-22,FUNC1027,entregador,5.4,10.0
2025-02-22,FUNC1024,entregador,6.7,10.0
2025-02-22,FUNC1025,entregador,5.8,10.0
2025-02-22,FUNC1028,entregador,4.4,10.0
2025-02-22,FUNC1031,bartender,6.6,10.91
2025-02-22,FUNC1033,bartender,5.9,10.91
2025-02-22,FUNC1030,bartender,7.2,10.91
2025-02-22,FUNC1032,bartender,6.6,10.91
2025-02-22,FUNC1034,bartender,6.6,10.91
2025-02-23,FUNC1003,garçom,7.6,8.18
2025-02-23,FUNC1005,garçom,6.4,8.18
2025-02-23,FUNC1000,garçom,4.7,8.18
2025-02-23,FUNC1010,garçom,5.0,8.18
2025-02-23,FUNC1011,garçom,4.2,8.18
2025-02-23,FUNC1002,garçom,4.3,8.18
2025-02-23,FUNC1006,garçom,6.0,8.18
2025-02-23,FUNC1007,garçom,5.1,8.18
2025-02-23,FUNC1004,garçom,6.5,8.18
2025-02-23,FUNC1008,garçom,6.2,8.18
2025-02-23,FUNC1001,garçom,5.0,8.18
2025-02-23,FUNC1013,cozinheiro,8.8,12.73
2025-02-23,FUNC1017,cozinheiro,9.3,12.73
2025-02-23,FUNC1019,cozinheiro,8.3,12.73
2025-02-23,FUNC1016,cozinheiro,6.5,12.73
2025-02-23,FUNC1012,cozinheiro,8.5,12.73
2025-02-23,FUNC1018,cozinheiro,9.0,12.73
2025-02-23,FUNC1015,cozinheiro,6.1,12.73
2025-02-23,FUNC1014,cozinheiro,8.1,12.73
2025-02-23,FUNC1020,recepcionista,6.0,9.09
2025-02-23,FUNC1023,recepcionista,4.2,9.09
2025-02-23,FUNC1021,recepcionista,5.3,9.09
2025-02-23,FUNC1026,entregador,5.2,10.0
2025-02-23,FUNC1024,entregador,4.8,10.0
2025-02-23,FUNC1028,entregador,6.5,10.0
2025-02-23,FUNC1027,entregador,7.0,10.0
2025-02-23,FUNC1025,entregador,7.0,10.0
2025-02-23,FUNC1030,bartender,4.9,10.91
2025-02-23,FUNC1031,bartender,4.9,10.91
2025-02-23,FUNC1034,bartender,4.7,10.91
2025-02-23,FUNC1033,bartender,4.3,10.91
2025-02-23,FUNC1032,bartender,4.3,10.91
2025-02-24,FUNC1008,garçom,6.1,8.18
2025-02-24,FUNC1010,garçom,5.8,8.18
2025-02-24,FUNC1005,garçom,6.9,8.18
2025-02-24,FUNC1001,garçom,5.3,8.18
2025-02-24,FUNC1007,garçom,6.1,8.18
2025-02-24,FUNC1004,garçom,4.3,8.18
2025-02-24,FUNC1003,garçom,7.2,8.18
2025-02-24,FUNC1015,cozinheiro,9.3,12.73
2025-02-24,FUNC1016,cozinheiro,6.8,12.73
2025-02-24,FUNC1013,cozinheiro,8.4,12.73
2025-02-24,FUNC1012,cozinheiro,9.7,12.73
2025-02-24,FUNC1018,cozinheiro,8.7,12.73
2025-02-24,FUNC1017,cozinheiro,6.6,12.73
2025-02-24,FUNC1019,cozinheiro,6.0,12.73
2025-02-24,FUNC1022,recepcionista,5.0,9.09
2025-02-24,FUNC1021,recepcionista,4.3,9.09
2025-02-24,FUNC1024,entregador,7.0,10.0
2025-02-24,FUNC1028,entregador,7.2,10.0
2025-02-24,FUNC1025,entregador,6.6,10.0
2025-02-24,FUNC1026,entregador,5.1,10.0
2025-02-24,FUNC1027,entregador,4.9,10.0
2025-02-24,FUNC1031,bartender,6.3,10.91
2025-02-24,FUNC1032,bartender,6.7,10.91
2025-02-24,FUNC1033,bartender,7.3,10.91
2025-02-25,FUNC1009,garçom,5.0,8.18
2025-02-25,FUNC1003,garçom,4.0,8.18
2025-02-25,FUNC1005,garçom,6.8,8.18
2025-02-25,FUNC1000,garçom,6.6,8.18
2025-02-25,FUNC1008,garçom,6.8,8.18
2025-02-25,FUNC1011,garçom,7.1,8.18
2025-02-25,FUNC1007,garçom,5.8,8.18
2025-02-25,FUNC1019,cozinheiro,6.9,12.73
2025-02-25,FUNC1013,cozinheiro,7.8,12.73
2025-02-25,FUNC1018,cozinheiro,7.3,12.73
2025-02-25,FUNC1012,cozinheiro,7.3,12.73
2025-02-25,FUNC1014,cozinheiro,6.9,12.73
2025-02-25,FUNC1017,cozinheiro,9.3,12.73
2025-02-25,FUNC1016,cozinheiro,6.6,12.73
2025-02-25,FUNC1023,recepcionista,5.1,9.09
2025-02-25,FUNC1020,recepcionista,5.4,9.09
2025-02-25,FUNC1026,entregador,6.4,10.0
2025-02-25,FUNC1029,entregador,5.2,10.0
2025-02-25,FUNC1024,entregador,5.5,10.0
2025-02-25,FUNC1033,bartender,4.1,10.91
2025-02-25,FUNC1034,bartender,6.3,10.91
2025-02-25,FUNC1031,bartender,5.9,10.91
2025-02-26,FUNC1002,garçom,5.0,8.18
2025-02-26,FUNC1003,garçom,5.8,8.18
2025-02-26,FUNC1001,garçom,5.2,8.18
2025-02-26,FUNC1000,garçom,4.8,8.18
2025-02-26,FUNC1009,garçom,7.9,8.18
2025-02-26,FUNC1011,garçom,5.0,8.18
2025-02-26,FUNC1007,garçom,7.2,8.18
2025-02-26,FUNC1015,cozinheiro,7.4,12.73
2025-02-26,FUNC1017,cozinheiro,9.0,12.73
2025-02-26,FUNC1014,cozinheiro,8.3,12.73
2025-02-26,FUNC1013,cozinheiro,9.6,12.73
2025-02-26,FUNC1019,cozinheiro,7.7,12.73
2025-02-26,FUNC1012,cozinheiro,8.2,12.73
2025-02-26,FUNC1018,cozinheiro,9.6,12.73
2025-02-26,FUNC1016,cozinheiro,6.5,12.73
2025-02-26,FUNC1021,recepcionista,4.5,9.09
2025-02-26,FUNC1023,recepcionista,5.8,9.09
2025-02-26,FUNC1025,entregador,5.4,10.0
2025-02-26,FUNC1026,entregador,5.6,10.0
2025-02-26,FUNC1029,entregador,5.2,10.0
2025-02-26,FUNC1024,entregador,4.5,10.0
2025-02-26,FUNC1028,entregador,7.9,10.0
2025-02-26,FUNC1032,bartender,7.1,10.91
2025-02-26,FUNC1034,bartender,4.3,10.91
2025-02-26,FUNC1031,bartender,7.8,10.91
2025-02-27,FUNC1003,garçom,5.8,8.18
2025-02-27,FUNC1010,garçom,5.8,8.18
2025-02-27,FUNC1005,garçom,6.7,8.18
2025-02-27,FUNC1006,garçom,4.3,8.18
2025-02-27,FUNC1001,garçom,5.7,8.18
2025-02-27,FUNC1000,garçom,7.4,8.18
2025-02-27,FUNC1008,garçom,7.8,8.18
2025-02-27,FUNC1019,cozinheiro,8.1,12.73
2025-02-27,FUNC1014,cozinheiro,9.5,12.73
2025-02-27,FUNC1018,cozinheiro,6.5,12.73
2025-02-27,FUNC1017,cozinheiro,6.1,12.73
2025-02-27,FUNC1013,cozinheiro,8.1,12.73
2025-02-27,FUNC1012,cozinheiro,6.2,12.73
2025-02-27,FUNC1016,cozinheiro,6.3,12.73
2025-02-27,FUNC1020,recepcionista,5.6,9.09
2025-02-27,FUNC1021,recepcionista,5.7,9.09
2025-02-27,FUNC1028,entregador,5.1,10.0
2025-02-27,FUNC1029,entregador,4.5,10.0
2025-02-27,FUNC1024,entregador,6.5,10.0
2025-02-27,FUNC1025,entregador,6.8,10.0
2025-02-27,FUNC1032,bartender,5.9,10.91
2025-02-27,FUNC1030,bartender,4.3,10.91
2025-02-27,FUNC1033,bartender,7.4,10.91
2025-02-28,FUNC1003,garçom,5.1,8.18
2025-02-28,FUNC1006,garçom,5.0,8.18
2025-02-28,FUNC1011,garçom,5.5,8.18
2025-02-28,FUNC1002,garçom,7.0,8.18
2025-02-28,FUNC1008,garçom,7.7,8.18
2025-02-28,FUNC1001,garçom,7.2,8.18
2025-02-28,FUNC1005,garçom,6.8,8.18
2025-02-28,FUNC1007,garçom,4.5,8.18
2025-02-28,FUNC1004,garçom,5.3,8.18
2025-02-28,FUNC1019,cozinheiro,7.8,12.73
2025-02-28,FUNC1015,cozinheiro,9.2,12.73
2025-02-28,FUNC1017,cozinheiro,9.7,12.73
2025-02-28,FUNC1014,cozinheiro,8.6,12.73
2025-02-28,FUNC1013,cozinheiro,8.1,12.73
2025-02-28,FUNC1018,cozinheiro,7.6,12.73
2025-02-28,FUNC1012,cozinheiro,7.2,12.73
2025-02-28,FUNC1016,cozinheiro,7.9,12.73
2025-02-28,FUNC1022,recepcionista,5.4,9.09
2025-02-28,FUNC1021,recepcionista,4.2,9.09
2025-02-28,FUNC1029,entregador,6.4,10.0
2025-02-28,FUNC1024,entregador,6.7,10.0
2025-02-28,FUNC1025,entregador,7.2,10.0
2025-02-28,FUNC1028,entregador,6.7,10.0
2025-02-28,FUNC1032,bartender,7.2,10.91
2025-02-28,FUNC1031,bartender,7.7,10.91
2025-02-28,FUNC1030,bartender,6.3,10.91
2025-02-28,FUNC1034,bartender,7.1,10.91
2025-03-01,FUNC1008,garçom,5.6,8.18
2025-03-01,FUNC1011,garçom,6.3,8.18
2025-03-01,FUNC1001,garçom,8.0,8.18
2025-03-01,FUNC1004,garçom,5.5,8.18
2025-03-01,FUNC1002,garçom,5.2,8.18
2025-03-01,FUNC1005,garçom,4.3,8.18
2025-03-01,FUNC1009,garçom,5.6,8.18
2025-03-01,FUNC1000,garçom,5.7,8.18
2025-03-01,FUNC1007,garçom,5.8,8.18
2025-03-01,FUNC1017,cozinheiro,6.5,12.73
2025-03-01,FUNC1016,cozinheiro,8.6,12.73
2025-03-01,FUNC1015,cozinheiro,9.9,12.73
2025-03-01,FUNC1014,cozinheiro,9.4,12.73
2025-03-01,FUNC1013,cozinheiro,9.3,12.73
2025-03-01,FUNC1018,cozinheiro,6.8,12.73
2025-03-01,FUNC1019,cozinheiro,6.3,12.73
2025-03-01,FUNC1012,cozinheiro,7.9,12.73
2025-03-01,FUNC1023,recepcionista,5.9,9.09
2025-03-01,FUNC1020,recepcionista,4.2,9.09
2025-03-01,FUNC1024,entregador,5.3,10.0
2025-03-01,FUNC1025,entregador,7.9,10.0
2025-03-01,FUNC1027,entregador,5.4,10.0
2025-03-01,FUNC1031,bartender,5.2,10.91
2025-03-01,FUNC1033,bartender,4.4,10.91
2025-03-01,FUNC1032,bartender,5.5,10.91
2025-03-01,FUNC1030,bartender,5.7,10.91
2025-03-02,FUNC1009,garçom,6.0,8.18
2025-03-02,FUNC1001,garçom,7.4,8.18
2025-03-02,FUNC1003,garçom,4.3,8.18
2025-03-02,FUNC1005,garçom,5.5,8.18
2025-03-02,FUNC1008,garçom,7.8,8.18
2025-03-02,FUNC1004,garçom,5.0,8.18
2025-03-02,FUNC1007,garçom,5.6,8.18
2025-03-02,FUNC1002,garçom,4.6,8.18
2025-03-02,FUNC1000,garçom,5.4,8.18
2025-03-02,FUNC1012,cozinheiro,7.7,12.73
2025-03-02,FUNC1016,cozinheiro,8.0,12.73
2025-03-02,FUNC1017,cozinheiro,7.9,12.73
2025-03-02,FUNC1015,cozinheiro,6.8,12.73
2025-03-02,FUNC1018,cozinheiro,8.8,12.73
2025-03-02,FUNC1019,cozinheiro,6.1,12.73
2025-03-02,FUNC1013,cozinheiro,8.5,12.73
2025-03-02,FUNC1014,cozinheiro,8.6,12.73
2025-03-02,FUNC1022,recepcionista,5.5,9.09
2025-03-02,FUNC1023,recepcionista,4.2,9.09
2025-03-02,FUNC1028,entregador,5.3,10.0
2025-03-02,FUNC1026,entregador,4.7,10.0
2025-03-02,FUNC1027,entregador,5.4,10.0
2025-03-02,FUNC1030,bartender,7.0,10.91
2025-03-02,FUNC1033,bartender,5.3,10.91
2025-03-02,FUNC1034,bartender,6.1,10.91
2025-03-02,FUNC1031,bartender,7.7,10.91
2025-03-03,FUNC1010,garçom,6.1,8.18
2025-03-03,FUNC1006,garçom,4.2,8.18
2025-03-03,FUNC1007,garçom,4.1,8.18
2025-03-03,FUNC1001,garçom,6.6,8.18
2025-03-03,FUNC1000,garçom,7.4,8.18
2025-03-03,FUNC1012,cozinheiro,8.8,12.73
2025-03-03,FUNC1016,cozinheiro,6.6,12.73
2025-03-03,FUNC1017,cozinheiro,8.0,12.73
2025-03-03,FUNC1018,cozinheiro,9.1,12.73
2025-03-03,FUNC1013,cozinheiro,8.9,12.73
2025-03-03,FUNC1014,cozinheiro,6.2,12.73
2025-03-03,FUNC1021,recepcionista,4.8,9.09
2025-03-03,FUNC1024,entregador,6.9,10.0
2025-03-03,FUNC1029,entregador,7.8,10.0
2025-03-03,FUNC1027,entregador,6.2,10.0
2025-03-03,FUNC1025,entregador,4.7,10.0
2025-03-03,FUNC1034,bartender,5.3,10.91
2025-03-03,FUNC1033,bartender,4.7,10.91
2025-03-04,FUNC1006,garçom,4.8,8.18
2025-03-04,FUNC1009,garçom,6.7,8.18
2025-03-04,FUNC1005,garçom,7.6,8.18
2025-03-04,FUNC1000,garçom,6.8,8.18
2025-03-04,FUNC1008,garçom,7.3,8.18
2025-03-04,FUNC1002,garçom,4.0,8.18
2025-03-04,FUNC1017,cozinheiro,9.6,12.73
2025-03-04,FUNC1015,cozinheiro,9.9,12.73
2025-03-04,FUNC1018,cozinheiro,8.9,12.73
2025-03-04,FUNC1016,cozinheiro,6.3,12.73
2025-03-04,FUNC1019,cozinheiro,8.0,12.73
2025-03-04,FUNC1014,cozinheiro,6.6,12.73
2025-03-04,FUNC1013,cozinheiro,7.7,12.73
2025-03-04,FUNC1023,recepcionista,4.4,9.09
2025-03-04,FUNC1024,entregador,7.9,10.0
2025-03-04,FUNC1025,entregador,7.7,10.0
2025-03-04,FUNC1026,entregador,6.7,10.0
2025-03-04,FUNC1027,entregador,6.2,10.0
2025-03-04,FUNC1033,bartender,5.6,10.91
2025-03-04,FUNC1031,bartender,4.0,10.91
2025-03-04,FUNC1032,bartender,7.3,10.91
2025-03-05,FUNC1011,garçom,7.9,8.18
2025-03-05,FUNC1003,garçom,8.0,8.18
2025-03-05,FUNC1010,garçom,6.2,8.18
2025-03-05,FUNC1002,garçom,5.1,8.18
2025-03-05,FUNC1008,garçom,6.2,8.18
2025-03-05,FUNC1005,garçom,6.7,8.18
2025-03-05,FUNC1019,cozinheiro,9.7,12.73
2025-03-05,FUNC1013,cozinheiro,6.7,12.73
2025-03-05,FUNC1015,cozinheiro,8.3,12.73
2025-03-05,FUNC1017,cozinheiro,8.3,12.73
2025-03-05,FUNC1018,cozinheiro,9.2,12.73
2025-03-05,FUNC1014,cozinheiro,9.1,12.73
2025-03-05,FUNC1020,recepcionista,5.3,9.09
2025-03-05,FUNC1027,entregador,4.1,10.0
2025-03-05,FUNC1025,entregador,7.9,10.0
2025-03-05,FUNC1024,entregador,7.2,10.0
2025-03-05,FUNC1031,bartender,4.2,10.91
2025-03-05,FUNC1032,bartender,6.3,10.91
2025-03-05,FUNC1034,bartender,5.8,10.91
2025-03-06,FUNC1004,garçom,7.9,8.18
2025-03-06,FUNC1010,garçom,7.4,8.18
2025-03-06,FUNC1002,garçom,4.5,8.18
2025-03-06,FUNC1008,garçom,5.5,8.18
2025-03-06,FUNC1000,garçom,4.8,8.18
2025-03-06,FUNC1016,cozinheiro,7.3,12.73
2025-03-06,FUNC1014,cozinheiro,7.4,12.73
2025-03-06,FUNC1019,cozinheiro,9.7,12.73
2025-03-06,FUNC1013,cozinheiro,8.7,12.73
2025-03-06,FUNC1015,cozinheiro,6.9,12.73
2025-03-06,FUNC1018,cozinheiro,6.5,12.73
2025-03-06,FUNC1021,recepcionista,5.5,9.09
2025-03-06,FUNC1025,entregador,6.2,10.0
2025-03-06,FUNC1029,entregador,6.3,10.0
2025-03-06,FUNC1028,entregador,7.3,10.0
2025-03-06,FUNC1024,entregador,8.0,10.0
2025-03-06,FUNC1032,bartender,4.2,10.91
2025-03-06,FUNC1030,bartender,5.6,10.91
2025-03-07,FUNC1007,garçom,7.2,8.18
2025-03-07,FUNC1002,garçom,6.7,8.18
2025-03-07,FUNC1010,garçom,7.9,8.18
2025-03-07,FUNC1009,garçom,5.2,8.18
2025-03-07,FUNC1004,garçom,4.8,8.18
2025-03-07,FUNC1008,garçom,7.9,8.18
2025-03-07,FUNC1001,garçom,4.3,8.18
2025-03-07,FUNC1011,garçom,6.9,8.18
2025-03-07,FUNC1006,garçom,7.6,8.18
2025-03-07,FUNC1014,cozinheiro,7.4,12.73
2025-03-07,FUNC1016,cozinheiro,7.1,12.73
